player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Justin Simmons,10732,S,DEN,16,13,0,78.7,0,0,10,0,0,51.2,60.9,67.3,70.6,80.4,81.1,0,4,0,3,51,9.4,9,1,4,107.0,48,0,0,330,41,631,1078,13,0,0,13,0,417,1065,23,424,276,16,74,0,61,4,4,571,256,11.9
Joe Schobert,10733,LB,CLV,13,13,1,60.6,0,2,8,2,0,87.7,76.8,87.6,67.0,52.2,29.7,2,13,0,1,22,21.8,24,3,0,72.4,20,3,0,833,13,447,897,12,0,0,12,0,23,885,121,329,16,32,73,3,33,18,1,177,93,8.9
Sheldon Day,10737,DI,SF,12,2,2,,0,0,28,0,0,63.5,59.1,84.4,67.6,45.5,56.6,1,15,0,0,,10.0,1,0,0,0.0,0,2,0,1,0,2,275,274,42,167,0,65,0,1,163,110,0,5,7,0,0,18,0,0,0,
Tavon Young,10738,CB,BLT,15,1,0,65.3,0,0,3,2,2,62.6,62.7,86.5,47.8,70.5,49.6,0,4,0,1,40,18.2,8,4,1,100.4,32,2,0,24,24,381,602,13,0,0,13,0,3,589,48,173,537,15,35,3,49,6,3,376,200,11.8
Eric Murray,10740,S,KC,15,7,0,67.9,3,0,16,0,0,68.2,67.8,33.8,62.6,68.4,64.6,1,4,0,1,36,12.1,7,1,5,103.6,19,0,0,138,26,473,703,45,0,0,45,0,421,658,14,216,72,6,44,0,28,5,2,242,106,12.7
Chris Moore,10741,WR,BLT,2,0,0,,0,0,3,0,0,,60.1,64.8,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Ryan Smith,10742,CB,TB,12,5,0,63.2,1,1,30,1,0,61.8,63.8,85.9,,69.0,57.2,0,0,0,1,37,12.5,4,5,2,109.8,24,0,0,21,378,275,419,1,0,0,1,0,2,418,0,144,17,6,23,1,38,0,4,282,76,11.8
B.J. Goodson,10743,LB,NYG,15,6,0,74.4,0,0,21,1,0,59.3,66.2,83.4,66.2,67.8,78.0,4,2,0,2,28,7.8,5,2,0,69.9,29,0,0,469,2,219,513,23,0,0,23,0,0,490,37,257,19,23,53,4,39,6,0,255,162,8.8
Miles Killebrew,10745,S,DET,1,0,0,,0,0,11,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Nick Kwiatkoski,10747,LB,CHI,11,2,0,88.9,0,0,6,0,0,46.7,56.1,75.9,64.5,71.5,83.1,1,0,0,0,15,0.0,0,0,0,139.4,8,0,0,94,0,70,112,0,0,0,0,0,0,112,10,32,17,3,8,0,9,1,1,77,39,9.6
De'Vondre Campbell,10749,LB,ATL,16,20,0,78.3,0,0,2,0,0,50.6,56.7,69.9,58.1,65.3,89.2,1,6,0,0,34,3.4,3,0,1,117.6,47,2,0,588,17,473,902,192,0,0,192,0,12,710,105,324,92,29,66,2,60,9,3,494,286,10.5
Hassan Ridgeway,10750,DI,IND,5,1,0,,0,0,14,0,0,69.2,70.6,79.7,56.7,68.5,29.5,0,2,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,0,65,65,21,28,0,16,0,0,36,29,0,4,5,1,0,2,0,0,0,
Juston Burris,10752,CB,CLV,1,0,0,,0,0,8,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Tyler Ervin,10753,HB,HST,1,0,0,,0,0,13,0,0,,60.0,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
David Onyemata,10754,DI,NO,16,6,0,,0,1,20,0,0,60.6,81.9,64.0,77.9,75.1,64.7,1,28,0,0,,14.3,5,0,2,0.0,0,5,0,0,0,11,618,616,29,485,1,101,0,2,419,188,0,24,24,2,0,34,0,0,0,
Andrew Billings,10756,DI,CIN,16,4,0,,0,0,7,0,0,60.0,71.1,81.6,64.5,68.8,54.0,4,17,0,0,,11.4,4,0,1,0.0,0,3,0,0,0,0,632,632,347,282,0,3,0,0,291,341,0,25,27,6,0,24,0,0,0,
Deon Bush,10758,S,CHI,10,1,0,50.0,0,1,6,0,0,77.6,76.6,0.0,72.9,56.2,71.1,0,0,0,0,18,12.5,1,0,1,66.0,3,1,0,21,0,111,152,3,0,0,3,0,118,149,1,40,10,3,6,0,6,1,0,32,6,10.7
Antonio Morrison,10759,LB,GB,16,12,0,100.0,0,0,12,0,0,47.7,55.8,79.6,65.6,61.3,33.0,1,2,0,0,24,17.4,8,0,0,112.0,9,1,0,271,2,108,302,11,0,0,11,0,0,291,21,173,15,16,26,4,9,4,0,98,75,10.9
Demarcus Robinson,10760,WR,KC,1,0,0,,0,0,16,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Deiondre' Hall,10761,S,PHI,4,0,0,100.0,0,0,24,0,0,63.6,64.8,72.3,,,73.3,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,1,1,7,7,0,0,0,0,0,4,7,0,0,0,0,1,0,1,0,0,5,10,5.0
Derrick Kindred,10763,S,CLV,16,4,0,79.2,0,1,8,0,0,52.6,46.9,61.1,54.3,42.8,32.6,0,5,0,1,45,20.8,10,0,1,123.3,19,0,0,98,27,246,498,140,0,0,140,0,168,358,31,221,64,9,34,0,24,5,2,266,92,14.0
Blake Martinez,10765,LB,GB,16,37,0,81.5,0,0,12,0,0,83.1,73.9,67.8,63.1,58.5,73.0,0,15,0,0,26,10.1,15,2,1,123.5,44,4,0,987,2,544,1050,29,0,0,29,0,3,1021,84,422,28,47,96,5,54,19,4,417,273,9.5
Willie Henry,10766,DI,BLT,3,1,0,,0,0,3,0,0,59.7,65.7,79.6,59.4,68.2,69.4,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,4,82,82,12,52,0,18,0,0,56,22,0,2,1,0,0,3,0,0,0,
Rashard Robinson,10767,CB,NYJ,4,1,0,100.0,0,0,22,0,0,33.3,38.3,78.8,54.7,67.7,41.2,0,0,0,0,38,11.1,1,0,0,155.8,9,0,0,6,62,47,83,2,0,0,2,0,0,81,3,33,13,0,7,0,9,0,1,126,37,14.0
Dean Lowry,10771,DI,GB,16,8,3,,0,0,12,1,0,61.9,72.6,46.2,60.8,78.4,44.8,3,22,0,0,,14.6,7,0,4,0.0,0,4,0,2,0,1,698,695,6,428,73,188,0,3,372,325,0,26,33,2,0,29,0,0,0,
Seth DeValve,10772,TE,CLV,1,0,0,,0,0,8,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Ronald Blair III,10776,ED,SF,16,4,0,,0,0,28,0,0,67.3,61.2,67.4,54.7,64.7,70.0,8,15,0,0,,3.8,1,0,2,0.0,0,8,0,0,0,16,534,533,2,11,487,33,0,1,338,180,1,20,21,5,0,31,0,0,0,
Matthew Judon,10780,ED,BLT,16,8,4,72.7,0,1,3,0,0,56.0,66.1,30.3,69.5,68.5,57.7,13,21,0,0,26,12.8,5,0,5,90.3,8,8,0,20,3,119,674,625,0,0,623,2,0,49,348,207,24,23,26,5,11,42,0,73,65,9.1
Quinton Jefferson,10781,DI,SEA,16,4,2,,0,0,29,1,0,64.7,61.3,17.1,58.7,70.7,53.4,11,17,0,0,,16.7,4,0,6,0.0,0,4,0,3,0,0,558,555,3,137,162,253,0,3,371,187,0,15,16,2,0,32,0,0,0,
Matt Ioannidis,10786,DI,WAS,14,2,0,,0,1,32,1,0,60.7,68.7,70.7,70.6,59.2,77.8,3,25,0,0,,9.1,2,0,1,0.0,0,8,0,0,0,1,439,439,19,179,24,217,0,0,275,163,0,18,18,0,0,36,0,0,0,
Wendell Smallwood,10787,HB,PHI,1,0,0,,0,0,24,0,0,,60.0,60.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
LeShaun Sims,10791,CB,TEN,13,3,0,72.2,0,0,31,0,0,56.8,58.1,82.2,73.0,54.5,46.2,1,1,0,0,43,19.0,4,0,1,136.1,13,0,0,11,87,128,215,4,0,0,4,0,0,211,8,79,111,5,14,1,18,2,2,159,90,12.2
Kentrell Brothers,10794,LB,MIN,3,0,0,0.0,0,0,18,0,0,63.0,65.2,68.2,60.9,60.0,77.1,0,0,0,0,,0.0,0,0,0,39.6,0,1,0,3,0,4,6,0,0,0,0,0,2,6,1,1,0,2,1,0,1,1,0,0,0,
Christian Westerman,10795,G,CIN,1,0,0,,0,0,7,0,0,,60.0,65.2,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Tyreek Hill,10799,WR,KC,1,0,0,,1,0,16,0,0,,59.9,60.0,,60.0,,0,0,0,0,,,0,0,6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
DJ Reader,10800,DI,HST,16,9,0,,0,0,13,0,0,68.1,75.5,77.0,60.1,77.8,76.9,2,19,0,0,,3.2,1,0,1,0.0,0,2,0,0,0,12,638,638,190,366,4,78,0,0,339,287,0,19,21,1,0,23,0,0,0,
Marqui Christian,10801,S,LA,16,4,0,67.6,0,0,26,0,0,58.8,55.8,1.0,50.1,59.1,63.6,1,0,0,0,37,13.2,5,1,2,94.2,25,0,0,162,16,277,349,10,0,0,10,0,33,339,18,54,127,10,29,0,37,1,0,318,134,12.7
Jatavis Brown,10809,LB,LAC,15,19,1,84.5,0,1,27,0,0,56.8,53.4,55.1,61.1,49.1,65.7,0,1,0,0,23,9.7,10,3,2,103.9,60,1,0,541,4,399,637,9,0,0,9,0,13,628,25,213,70,29,74,2,71,2,1,555,331,9.3
Devante Bond,10817,LB,TB,10,3,0,81.8,0,0,30,0,0,40.0,47.1,37.5,54.7,57.1,68.0,1,1,0,0,54,9.5,2,0,1,118.8,9,0,0,134,1,67,248,78,0,0,78,0,0,170,21,160,35,8,16,0,11,2,0,147,87,16.3
DeAndre Houston-Carson,10819,S,CHI,8,0,0,100.0,0,0,6,0,0,66.9,64.8,75.3,54.4,52.4,59.6,1,0,0,0,9,20.0,1,0,0,104.2,2,0,0,9,3,36,47,0,0,0,0,0,17,47,2,9,17,1,4,0,2,1,0,18,7,9.0
Anthony Brown,10823,CB,DAL,15,3,0,68.4,0,1,9,0,0,62.9,64.1,86.4,61.6,63.9,61.8,1,3,0,1,49,13.3,6,5,2,103.3,39,2,0,23,152,448,690,10,0,0,10,0,3,680,23,219,502,15,36,1,57,6,3,465,231,11.9
Blake Countess,10830,S,LA,5,0,0,66.7,0,0,26,0,0,70.1,65.0,82.4,58.3,44.1,28.2,0,0,0,1,15,50.0,2,1,0,55.6,2,0,0,11,0,40,59,0,0,0,0,0,47,59,1,18,0,1,2,0,3,0,0,27,15,13.5
Danny Vitale,10831,FB,GB,1,0,0,,0,0,12,0,0,,60.0,60.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Derek Watt,10832,FB,LAC,2,0,0,100.0,0,0,27,0,0,27.2,40.4,60.0,60.0,60.0,68.5,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,12,12,12.0
Anthony Zettel,10836,ED,CLV,15,3,0,,0,0,8,0,0,65.1,52.4,84.4,49.5,54.1,52.6,0,2,0,0,,14.3,2,0,0,0.0,0,0,0,0,0,3,158,158,0,22,116,20,0,0,97,58,0,6,9,3,0,2,0,0,0,
Jordan Lucas,10838,S,KC,7,6,0,58.3,0,0,16,0,0,61.0,55.8,81.2,76.2,37.5,41.0,1,0,0,1,42,20.0,5,1,1,94.1,7,1,0,63,13,171,262,13,0,0,13,0,138,249,3,88,35,2,14,0,12,2,2,111,65,15.9
Kamu Grugier-Hill,10842,LB,PHI,16,8,0,75.0,0,0,24,0,0,59.6,63.0,81.2,61.6,64.1,76.1,0,0,0,1,22,7.7,3,1,0,68.3,15,1,0,283,0,160,330,25,0,0,25,0,3,305,12,158,17,15,28,5,20,1,0,118,71,7.9
Maurice Canady,10843,CB,BLT,2,0,0,100.0,0,0,3,0,0,54.7,55.7,97.2,,60.0,75.1,0,0,0,0,14,0.0,0,0,0,116.7,2,0,0,0,10,7,12,0,0,0,0,0,0,12,0,5,0,0,2,0,2,0,0,24,0,12.0
Kavon Frazier,10846,S,DAL,11,1,0,84.6,0,0,9,0,0,44.4,51.8,82.4,66.3,70.4,36.1,0,0,0,0,52,25.0,5,2,0,149.5,11,1,0,52,1,106,186,21,0,0,21,0,73,165,3,77,38,6,14,1,13,1,2,135,90,12.3
Elandon Roberts,10848,LB,NE,16,12,1,82.8,0,0,19,0,0,52.1,63.2,83.0,71.6,69.0,68.0,1,4,0,0,25,8.6,5,3,0,101.4,24,1,0,406,1,199,429,10,0,0,10,0,0,419,29,201,12,29,41,6,29,6,0,242,146,10.1
Will Parks,10853,S,DEN,16,4,0,61.5,1,1,10,0,0,75.7,74.0,85.9,53.7,65.2,52.8,2,2,0,1,31,15.8,6,2,1,66.7,16,0,0,224,20,334,572,42,0,0,42,0,198,530,37,201,88,10,28,0,26,4,0,183,81,11.4
Aaron Wallace,10856,ED,DEN,1,1,0,,0,0,10,0,0,50.5,45.0,72.9,57.9,66.8,25.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,8,6,0,0,6,0,0,2,2,5,1,0,0,0,0,0,0,0,0,
Jonathan Woodard,10860,ED,MIA,6,1,0,,0,0,17,0,0,61.2,61.3,84.3,58.1,59.8,51.6,1,3,0,0,,10.0,1,0,0,0.0,0,1,0,0,0,1,128,128,0,5,117,6,0,0,57,70,0,6,8,2,0,5,0,0,0,
Stephen Weatherly,10861,ED,MIN,16,2,0,50.0,0,1,18,0,0,66.6,66.9,54.7,58.1,70.1,49.3,6,18,0,0,19,16.7,6,0,3,83.3,1,3,0,6,0,13,524,517,0,1,488,28,0,7,307,204,0,23,28,5,2,27,0,19,21,19.0
Jalen Mills,10867,CB,PHI,8,3,0,65.3,1,0,24,0,0,55.8,57.2,84.1,58.3,63.1,41.2,0,0,0,0,68,17.0,8,9,4,107.2,32,0,0,38,413,327,457,0,0,0,0,0,1,457,1,129,5,9,36,1,49,0,1,516,155,16.1
Dwayne Washington,10870,HB,NO,1,0,0,,0,0,20,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Trevor Bates,10873,LB,DET,1,0,0,,0,0,11,0,0,,66.3,99.9,,61.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Charone Peake,10875,WR,NYJ,1,0,0,100.0,0,0,22,0,0,53.0,39.6,60.0,,,70.8,0,0,0,0,15,0.0,0,0,0,118.8,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,15,7,15.0
Jayron Kearse,10878,CB,MIN,15,2,0,81.3,1,0,18,0,0,62.1,67.9,80.2,65.2,76.3,87.0,0,1,0,0,17,0.0,0,1,2,89.8,13,1,0,45,10,124,203,13,0,0,13,0,2,190,5,74,132,11,16,1,16,2,0,89,57,6.8
Clayton Fejedelem,10879,S,CIN,14,3,0,77.8,0,1,7,1,1,88.4,88.8,80.5,60.4,63.7,76.2,1,1,0,0,15,8.0,2,0,0,128.7,7,0,0,48,2,117,167,11,0,0,11,0,74,156,7,43,32,5,20,0,9,2,1,54,21,7.7
Tyler Matakevich,10880,LB,PIT,3,3,0,100.0,0,0,25,0,0,69.8,72.6,76.1,55.7,69.0,66.5,0,0,0,0,21,12.5,1,0,0,105.2,4,0,0,42,1,25,54,6,0,0,6,0,0,48,4,25,5,1,4,0,4,0,0,37,7,9.3
Joe Walker,10885,LB,ARZ,1,0,0,,0,0,1,0,0,,60.0,67.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Mike Hilton,10898,CB,PIT,15,3,0,69.6,0,0,25,2,0,72.0,69.9,25.3,48.7,76.7,78.2,4,2,0,1,46,7.3,4,7,3,93.1,48,1,0,53,15,391,594,27,0,0,27,0,7,567,60,143,492,23,48,7,69,7,2,488,196,10.2
Jarrod Wilson,10902,S,JAX,12,1,0,14.3,0,0,15,0,0,68.7,73.7,78.2,59.8,73.6,70.2,0,2,0,0,-1,6.7,1,2,0,39.6,1,0,0,82,6,122,222,11,0,0,11,0,106,211,9,91,17,6,13,2,7,2,0,-1,0,-1.0
Briean Boddy-Calhoun,10903,CB,CLV,14,5,0,81.4,0,1,8,0,0,63.0,62.0,87.2,74.1,45.0,44.4,3,1,0,0,67,18.8,12,2,1,102.4,48,0,0,35,45,448,656,26,0,0,26,0,138,630,18,190,412,12,47,0,59,4,0,506,296,10.5
Chris Milton,10914,CB,IND,3,1,0,80.0,0,0,14,0,0,45.7,47.9,85.3,60.0,62.5,52.6,0,0,0,0,34,25.0,1,0,0,152.9,4,0,0,1,51,38,56,3,0,0,3,0,0,53,1,17,0,1,2,0,5,0,2,56,17,14.0
Isaiah Johnson,10935,S,TB,13,4,0,84.2,0,0,30,0,0,37.8,40.0,84.8,53.3,54.6,69.3,0,0,0,1,33,10.0,5,0,0,136.4,16,0,0,107,8,221,404,24,0,0,24,0,237,380,5,178,28,7,41,0,19,0,3,248,86,15.5
Cassanova McKinzy,10938,ED,WAS,3,0,0,0.0,0,0,32,0,0,61.9,52.5,76.7,62.0,41.0,70.5,0,0,0,0,,,0,0,0,39.6,0,0,0,0,0,3,38,38,0,0,38,0,0,0,24,11,0,0,0,0,1,0,0,0,0,
Matthias Farley,10953,S,IND,5,2,0,54.5,0,1,14,0,0,66.0,66.4,83.4,54.0,60.7,57.3,0,0,0,1,21,15.8,3,2,0,38.8,6,0,0,27,5,111,151,5,0,0,5,0,86,146,3,37,28,5,14,1,11,0,0,77,34,12.8
Justin Zimmer,10975,DI,ATL,1,0,0,,0,0,2,0,0,,59.3,72.4,55.6,61.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,1,8,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,
Chris Landrum,10992,ED,LAC,7,1,0,,0,0,27,0,0,60.9,58.0,38.5,57.6,62.4,28.1,2,5,0,0,,28.6,2,0,1,0.0,0,0,0,0,0,0,104,104,0,0,103,1,0,0,76,28,0,2,4,0,0,7,0,0,0,
Trevor Williams,11004,CB,LAC,8,0,0,76.7,0,0,27,0,0,58.4,61.0,85.3,,69.6,34.1,0,0,0,1,53,17.9,5,3,1,132.1,23,0,0,30,356,266,410,15,0,0,15,0,0,395,0,144,9,4,23,0,30,0,3,336,96,14.6
Vontarrius Dora,11014,ED,ARZ,2,0,1,,0,0,1,0,0,61.9,47.3,81.4,66.3,39.2,29.9,2,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,2,67,67,0,1,60,6,0,0,21,44,0,1,2,0,0,3,0,0,0,
Eddie Yarbrough,11033,ED,BUF,15,4,0,,0,0,4,0,0,61.7,58.0,70.9,50.8,62.7,80.8,2,3,0,0,,3.4,1,0,1,0.0,0,0,0,0,0,2,307,307,0,1,297,9,0,0,141,164,0,21,24,6,0,5,0,0,0,
Sharrod Neasman,11050,S,ATL,11,7,0,65.5,0,0,2,0,0,67.5,67.8,80.2,57.5,64.2,46.3,0,0,0,0,30,17.3,9,4,1,121.0,19,0,0,231,19,279,436,30,0,0,30,0,73,406,3,154,83,15,36,3,29,0,4,172,58,9.1
Joshua Perkins,11051,TE,PHI,1,0,0,,0,0,24,0,0,,60.0,60.0,,60.0,70.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
Brian Poole,11052,CB,ATL,16,13,0,71.2,3,0,2,2,0,60.9,61.6,18.0,75.2,63.7,53.9,2,1,0,3,51,17.1,14,4,7,96.7,52,3,0,82,52,544,833,14,0,0,14,0,11,819,35,254,673,23,55,1,73,6,4,598,280,11.5
Destiny Vaeao,11083,DI,NYJ,6,0,0,,0,0,22,0,0,59.5,50.3,81.3,57.0,47.2,68.1,1,1,0,0,,,0,0,0,0.0,0,1,0,0,0,1,157,157,4,137,1,15,0,0,99,57,0,1,0,0,0,3,0,0,0,
Trevon Coley,11093,DI,CLV,16,8,0,100.0,0,0,8,1,0,55.4,47.1,62.6,48.5,52.9,29.4,0,7,0,0,10,23.3,10,0,2,97.9,2,1,1,0,0,12,614,614,44,405,2,163,0,0,303,299,0,17,25,5,2,8,0,15,7,7.5
Patrick Onwuasor,11100,LB,BLT,16,8,0,75.0,0,2,3,0,0,64.8,58.5,47.4,70.3,47.7,64.3,6,0,0,1,20,13.5,7,2,2,99.1,18,6,0,360,3,199,435,47,0,0,47,0,2,388,58,178,22,22,37,4,24,12,2,139,59,7.7
Michael Pierce,11101,DI,BLT,14,5,0,,0,0,3,1,0,78.6,90.8,86.4,69.3,91.8,54.4,2,18,0,0,,8.6,3,0,0,0.0,0,0,0,1,0,5,388,387,154,227,1,5,0,1,236,147,0,19,27,4,0,20,0,0,0,
Tra Carson,11104,FB,GB,1,0,0,,0,0,12,0,0,,63.0,60.0,,62.0,68.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
Charles Washington,11137,S,DET,1,0,0,,0,0,11,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Kentrell Brice,11142,S,GB,14,3,0,79.3,0,0,12,0,0,52.1,52.5,84.6,72.5,50.0,40.0,0,1,0,0,67,21.1,12,3,0,150.1,23,1,0,216,16,384,648,21,0,0,21,0,299,627,11,253,94,10,42,1,29,2,3,341,141,14.8
Reggie Gilbert,11147,ED,GB,16,1,2,100.0,0,0,12,1,0,67.6,63.5,87.5,55.4,64.4,69.4,5,13,0,0,11,11.1,4,0,0,101.4,3,3,0,16,0,50,487,468,0,13,439,16,0,19,241,196,2,24,31,3,3,21,0,25,13,8.3
Josh Hawkins,11149,CB,PHI,2,0,0,,0,0,24,0,0,71.9,71.8,72.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,6,5,7,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,
Brian Price,11157,DI,CLV,13,4,0,,0,0,8,0,0,57.7,53.5,83.0,59.0,51.5,60.1,0,3,0,0,,6.7,1,0,0,0.0,0,0,0,0,0,4,210,210,43,141,0,26,0,0,108,98,0,7,10,1,0,3,0,0,0,
Joel Heath,11162,DI,HST,4,0,0,,0,0,13,0,0,60.0,45.7,77.3,57.2,44.0,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,1,30,0,13,0,0,24,20,0,0,2,0,0,0,0,0,0,
Ufomba Kamalu,11164,ED,NE,2,0,0,,0,0,19,0,0,,53.2,77.4,53.8,58.0,68.1,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,21,0,4,15,2,0,1,17,5,0,1,1,1,0,2,0,0,0,
Eric Lee,11165,ED,DET,9,2,0,,0,0,11,0,0,60.4,50.6,30.0,54.0,56.0,55.4,0,5,0,0,,22.2,2,0,1,0.0,0,0,0,0,0,1,97,96,0,13,73,10,0,1,63,33,1,5,5,2,0,5,0,0,0,
Brennan Scarlett,11169,LB,HST,8,1,0,60.0,0,1,13,0,0,90.4,89.9,3.9,69.2,64.8,51.3,2,0,0,1,8,15.4,2,2,1,27.5,3,0,0,62,0,44,108,43,0,2,40,1,1,65,15,49,2,5,10,0,5,2,0,18,13,6.0
Terrance Smith,11181,LB,KC,7,3,0,70.0,0,0,16,0,0,42.3,42.9,86.9,70.2,34.9,71.0,0,2,0,0,21,6.3,1,0,1,93.1,14,1,0,109,5,127,173,22,0,0,22,0,11,151,26,20,25,3,12,0,20,3,0,157,109,11.2
Nicholas Grigsby,11187,LB,DET,5,1,0,50.0,0,0,11,0,0,49.7,45.5,74.0,73.6,45.5,55.5,1,0,0,0,10,20.0,1,0,0,64.6,1,0,0,27,0,13,28,0,0,0,0,0,0,28,2,13,1,1,3,1,2,1,0,10,12,10.0
Cory Littleton,11190,LB,LA,16,17,2,76.1,0,0,26,0,0,83.1,66.0,66.3,66.3,42.4,84.0,0,10,1,3,45,5.9,7,8,4,92.6,54,4,0,801,10,524,964,88,0,0,88,0,0,876,80,360,64,53,95,5,71,14,2,602,318,11.1
James Burgess,11202,LB,CLV,3,0,0,33.3,0,0,8,0,0,50.2,41.3,75.3,39.8,49.8,25.3,0,3,0,0,14,50.0,5,0,0,49.3,1,0,0,65,1,23,76,4,0,0,4,0,0,72,9,44,6,3,5,2,3,3,0,14,11,14.0
Lafayette Pitts,11210,CB,BUF,5,0,0,42.9,0,0,4,0,0,54.3,56.7,78.5,,66.5,27.7,0,0,0,0,18,60.0,3,0,0,56.3,3,0,0,5,74,54,83,0,0,0,0,0,3,83,0,29,1,0,2,0,7,0,0,31,28,10.3
Jonathan Jones,11217,CB,NE,16,4,0,68.1,1,0,19,0,0,61.0,64.0,85.5,58.7,76.6,68.6,1,1,0,3,61,10.7,6,4,5,91.4,47,2,0,43,72,358,516,13,0,0,13,0,15,503,23,135,372,16,46,1,69,4,4,519,275,11.0
Cre'Von LeBlanc,11218,CB,PHI,10,5,0,66.7,0,0,24,0,0,63.9,64.3,83.5,55.6,63.2,74.5,0,0,0,0,54,10.7,3,1,2,98.5,30,0,0,32,31,279,382,0,0,0,0,0,3,382,2,101,312,4,20,1,45,0,1,361,193,12.0
Ken Crawley,11224,CB,NO,10,1,0,71.4,0,0,20,0,0,48.9,50.7,40.0,52.9,69.0,76.9,0,1,0,0,58,6.1,2,4,6,141.4,30,0,0,20,338,270,409,6,0,0,6,0,0,403,3,136,45,8,30,1,42,1,4,484,112,16.1
De'Vante Harris,11227,CB,TB,5,1,0,66.7,0,0,30,0,0,72.4,65.1,79.5,59.1,35.8,28.9,0,0,0,0,31,30.0,3,3,0,91.4,6,0,0,6,72,65,97,7,0,0,7,0,0,90,1,31,12,1,6,1,9,0,0,73,35,12.2
